,rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_name,opening_ply,game_category,white level,black level,Rating_Diff,Quality,winner condition,base_time,increment_time
19497,True,44,mate,black,1709,1706,C42,Russian Game,5,rapid,Intermediate,Intermediate,3,High Quality,lower rating,10,0
19498,True,155,mate,white,1600,1723,C00,French Defense,3,rapid,Beginner,Intermediate,123,High Quality,higher rating,10,0
19499,True,74,outoftime,black,1739,1712,C14,French Defense,12,rapid,Intermediate,Intermediate,27,High Quality,lower rating,10,0
19500,True,103,resign,white,1705,1564,B22,Sicilian Defense,6,rapid,Intermediate,Beginner,141,High Quality,higher rating,10,0
19501,True,128,outoftime,draw,1744,1704,B20,Sicilian Defense,2,rapid,Intermediate,Intermediate,40,High Quality,higher rating,10,0
19502,True,70,mate,black,1715,1685,B22,Sicilian Defense,3,rapid,Intermediate,Intermediate,30,High Quality,lower rating,10,0
19503,True,74,resign,black,1637,1707,C00,French Defense #2,2,rapid,Intermediate,Intermediate,70,High Quality,higher rating,10,0
19504,True,79,mate,white,1701,1500,C03,French Defense,6,blitz,Intermediate,Beginner,201,Medium Quality,higher rating,8,0
19505,True,81,mate,white,1643,1714,C02,French Defense,7,blitz,Intermediate,Intermediate,71,High Quality,higher rating,8,0
19506,True,91,draw,draw,1706,1714,C02,French Defense,7,rapid,Intermediate,Intermediate,8,High Quality,higher rating,10,0
19507,True,121,outoftime,white,1707,1585,C40,King's Pawn Game,4,rapid,Intermediate,Beginner,122,High Quality,higher rating,10,0
19508,True,180,outoftime,draw,1705,1783,C42,Russian Game,5,blitz,Intermediate,Intermediate,78,High Quality,higher rating,8,0
19509,True,61,mate,white,1694,1695,B12,Caro-Kann Defense,3,rapid,Intermediate,Intermediate,1,High Quality,higher rating,10,0
19510,True,82,resign,white,2040,2020,E53,Nimzo-Indian Defense,12,rapid,Advanced,Advanced,20,High Quality,higher rating,10,8
19511,True,92,resign,black,2017,2008,E68,King's Indian |  Fianchetto |  Classical Variation |  8.e4,15,rapid,Advanced,Advanced,9,High Quality,lower rating,12,15
19512,True,43,mate,white,1846,2025,B24,Sicilian Defense,6,rapid,Intermediate,Advanced,179,High Quality,higher rating,12,5
19513,True,25,resign,white,2014,1999,D53,Queen's Gambit Declined,8,rapid,Advanced,Intermediate,15,High Quality,higher rating,14,14
19514,True,68,mate,black,1879,2007,C44,King's Pawn Game,5,rapid,Intermediate,Advanced,128,High Quality,higher rating,10,0
19515,True,34,resign,black,2012,2216,B35,Sicilian Defense,13,rapid,Advanced,Advanced,204,Medium Quality,higher rating,12,5
19516,True,41,resign,white,2208,2018,C45,Scotch Game,9,rapid,Advanced,Advanced,190,High Quality,higher rating,12,5
19517,True,26,resign,black,2024,2200,B35,Sicilian Defense,13,rapid,Advanced,Advanced,176,High Quality,higher rating,12,5
19518,True,51,resign,white,2019,1778,A21,English Opening,3,rapid,Advanced,Intermediate,241,Medium Quality,higher rating,15,0
19519,True,118,resign,black,2055,2007,E20,Nimzo-Indian Defense,8,rapid,Advanced,Advanced,48,High Quality,lower rating,20,0
19520,True,65,resign,white,1997,1956,B94,Sicilian Defense,11,rapid,Intermediate,Intermediate,41,High Quality,higher rating,10,0
19521,True,83,outoftime,white,1840,2013,E20,Nimzo-Indian Defense,8,rapid,Intermediate,Advanced,173,High Quality,higher rating,10,0
19522,True,45,resign,white,2008,1795,C54,Italian Game,11,rapid,Advanced,Intermediate,213,Medium Quality,higher rating,10,0
19523,True,30,resign,black,2018,2053,C54,Italian Game,11,rapid,Advanced,Advanced,35,High Quality,higher rating,10,0
19524,True,58,draw,draw,1971,2019,E17,Queen's Indian Defense,15,rapid,Intermediate,Advanced,48,High Quality,higher rating,15,10
19525,True,31,resign,white,2006,2078,B76,Sicilian Defense,17,blitz,Advanced,Advanced,72,High Quality,higher rating,8,0
19526,True,129,mate,white,1999,1863,C55,Italian Game,6,rapid,Intermediate,Intermediate,136,High Quality,higher rating,10,0
19527,True,36,outoftime,black,1967,1989,E35,Nimzo-Indian Defense,10,rapid,Intermediate,Intermediate,22,High Quality,higher rating,10,0
19528,True,41,resign,black,1773,1984,E20,Nimzo-Indian Defense,8,rapid,Intermediate,Intermediate,211,Medium Quality,higher rating,10,0
19529,True,32,resign,white,1979,1778,C10,French Defense,5,rapid,Intermediate,Intermediate,201,Medium Quality,higher rating,10,0
19530,False,28,resign,black,1972,2447,D57,Queen's Gambit Declined,16,rapid,Intermediate,Expert,475,Low Quality,higher rating,10,30
19531,True,64,mate,black,1840,1972,B22,Sicilian Defense,6,rapid,Intermediate,Intermediate,132,High Quality,higher rating,15,0
19532,True,144,draw,draw,1792,1977,E27,Nimzo-Indian Defense,10,rapid,Intermediate,Intermediate,185,High Quality,higher rating,10,5
19533,True,108,outoftime,black,1990,1913,B32,Sicilian Defense,7,rapid,Intermediate,Intermediate,77,High Quality,lower rating,10,0
19534,True,34,resign,black,2001,2006,C42,Russian Game,15,rapid,Advanced,Advanced,5,High Quality,higher rating,10,0
19535,True,38,resign,black,2019,1989,C30,King's Gambit Declined |  Classical Variation,4,rapid,Advanced,Intermediate,30,High Quality,lower rating,10,0
19536,True,131,resign,white,1981,1865,D55,Queen's Gambit Declined,11,blitz,Intermediate,Intermediate,116,High Quality,higher rating,6,10
19537,True,58,resign,black,1878,1973,C88,Ruy Lopez,20,rapid,Intermediate,Intermediate,95,High Quality,higher rating,15,5
19538,True,24,resign,black,1987,1883,B43,Sicilian Defense,10,rapid,Intermediate,Intermediate,104,High Quality,lower rating,10,0
19539,True,63,resign,white,1977,1948,D15,Slav Defense,7,rapid,Intermediate,Intermediate,29,High Quality,higher rating,10,0
19540,True,45,resign,black,1617,1437,C00,French Defense,3,rapid,Intermediate,Beginner,180,High Quality,lower rating,15,15
19541,True,32,resign,black,1471,1610,C02,French Defense,7,rapid,Beginner,Intermediate,139,High Quality,higher rating,15,15
19542,True,41,resign,white,1599,1606,C44,Scotch Game,5,rapid,Beginner,Intermediate,7,High Quality,higher rating,15,15
19543,True,37,resign,white,1588,1612,C02,French Defense,9,rapid,Beginner,Intermediate,24,High Quality,higher rating,15,15
19544,True,23,resign,white,1520,1601,C00,French Defense,5,rapid,Beginner,Intermediate,81,High Quality,higher rating,15,15
19545,True,20,resign,black,1610,1635,B54,Sicilian Defense #2,6,rapid,Intermediate,Intermediate,25,High Quality,higher rating,15,15
19546,True,84,resign,black,1548,1601,E20,Nimzo-Indian Defense,6,rapid,Beginner,Intermediate,53,High Quality,higher rating,15,15
19547,True,21,resign,white,1527,1614,C00,French Defense,3,rapid,Beginner,Intermediate,87,High Quality,higher rating,15,15
19548,True,21,resign,black,1623,1684,B01,Scandinavian Defense,4,rapid,Intermediate,Intermediate,61,High Quality,higher rating,15,15
19549,True,79,resign,white,1524,1637,C00,French Defense,3,rapid,Beginner,Intermediate,113,High Quality,higher rating,15,15
19550,True,71,mate,white,1626,1624,B40,Sicilian Defense,6,rapid,Intermediate,Intermediate,2,High Quality,higher rating,15,15
19551,True,53,resign,white,1618,1525,B01,Scandinavian Defense,4,rapid,Intermediate,Beginner,93,High Quality,higher rating,15,15
19552,True,72,resign,black,1703,1604,C00,French Defense,3,rapid,Intermediate,Intermediate,99,High Quality,lower rating,15,15
19553,True,55,resign,white,1494,1619,C00,French Defense,7,rapid,Beginner,Intermediate,125,High Quality,higher rating,15,15
19554,True,32,resign,black,1630,1629,B32,Sicilian Defense,8,rapid,Intermediate,Intermediate,1,High Quality,lower rating,15,15
19555,True,61,resign,white,1594,1642,C00,French Defense,3,rapid,Beginner,Intermediate,48,High Quality,higher rating,15,15
19556,True,56,resign,black,1460,1636,C02,French Defense,7,rapid,Beginner,Intermediate,176,High Quality,higher rating,15,15
19557,True,87,mate,white,1627,1573,C41,Philidor Defense,8,rapid,Intermediate,Beginner,54,High Quality,higher rating,15,15
19558,True,55,outoftime,white,1615,1662,C00,French Defense,3,rapid,Intermediate,Intermediate,47,High Quality,higher rating,15,15
19559,True,39,mate,white,1636,1625,C03,French Defense,5,rapid,Intermediate,Intermediate,11,High Quality,higher rating,15,15
19560,True,72,mate,black,1610,1614,C00,French Defense,3,rapid,Intermediate,Intermediate,4,High Quality,higher rating,15,15
19561,True,25,mate,white,1602,1621,C44,Scotch Game,5,rapid,Intermediate,Intermediate,19,High Quality,higher rating,15,15
19562,True,128,draw,draw,1624,1602,E10,Indian Game,5,rapid,Intermediate,Intermediate,22,High Quality,higher rating,15,15
19563,True,19,resign,white,1591,1575,B12,Caro-Kann Defense,7,rapid,Beginner,Beginner,16,High Quality,higher rating,15,15
19564,True,57,resign,white,1572,1869,C44,Scotch Gambit,11,rapid,Beginner,Intermediate,297,Medium Quality,higher rating,15,15
19565,True,28,resign,black,1561,1557,C00,French Defense,3,rapid,Beginner,Beginner,4,High Quality,lower rating,15,15
19566,True,60,mate,black,1751,1539,E48,Nimzo-Indian Defense,10,rapid,Intermediate,Beginner,212,Medium Quality,lower rating,30,30
19567,True,69,mate,white,1530,1444,C44,Scotch Game,5,rapid,Beginner,Beginner,86,High Quality,higher rating,15,15
19568,True,136,resign,white,1922,1533,C03,French Defense,5,rapid,Intermediate,Beginner,389,Medium Quality,higher rating,30,30
19569,True,48,mate,black,1468,1524,C02,French Defense,6,rapid,Beginner,Beginner,56,High Quality,higher rating,15,15
19570,True,30,resign,black,1524,1513,A22,English Opening,6,rapid,Beginner,Beginner,11,High Quality,lower rating,15,15
19571,True,57,resign,white,1511,997,B32,Sicilian Defense,5,rapid,Beginner,Rookie,514,Low Quality,higher rating,30,30
19572,True,26,draw,draw,1511,1528,C44,Scotch Game,5,rapid,Beginner,Beginner,17,High Quality,higher rating,15,15
19573,True,69,resign,white,1499,1519,B94,Sicilian Defense,11,rapid,Beginner,Beginner,20,High Quality,higher rating,15,15
19574,True,71,draw,draw,1474,1500,E20,Nimzo-Indian Defense,8,rapid,Beginner,Beginner,26,High Quality,higher rating,15,15
19575,True,114,mate,black,1500,1492,C01,French Defense,5,rapid,Beginner,Beginner,8,High Quality,lower rating,15,15
19576,True,9,resign,white,1482,1455,C42,Russian Game,6,rapid,Beginner,Beginner,27,High Quality,higher rating,15,15
19577,True,54,resign,black,1310,1476,C02,French Defense,7,rapid,Beginner,Beginner,166,High Quality,higher rating,15,15
19578,True,23,resign,white,1466,1433,B32,Sicilian Defense,5,rapid,Beginner,Beginner,33,High Quality,higher rating,15,15
19579,True,23,resign,white,1506,1476,D35,Queen's Gambit Declined,7,rapid,Beginner,Beginner,30,High Quality,higher rating,15,15
19580,True,21,resign,white,1514,1486,D15,Slav Defense,8,rapid,Beginner,Beginner,28,High Quality,higher rating,15,15
19581,True,40,resign,black,1495,1562,C44,Scotch Game,7,rapid,Beginner,Beginner,67,High Quality,higher rating,15,15
19582,True,50,mate,black,1306,1489,D35,Queen's Gambit Declined,7,rapid,Beginner,Beginner,183,High Quality,higher rating,15,15
19583,True,57,resign,white,1479,1459,C44,Scotch Game,5,rapid,Beginner,Beginner,20,High Quality,higher rating,15,15
19584,True,24,resign,black,1490,1487,C44,Scotch Game,5,rapid,Beginner,Beginner,3,High Quality,lower rating,15,15
19585,True,40,resign,white,1453,1503,C02,French Defense,5,rapid,Beginner,Beginner,50,High Quality,higher rating,15,15
19586,True,16,resign,black,1516,1467,B12,Caro-Kann Defense,7,rapid,Beginner,Beginner,49,High Quality,lower rating,15,15
19588,True,68,resign,black,2144,2079,C05,French Defense,12,rapid,Advanced,Advanced,65,High Quality,lower rating,30,30
19589,True,78,resign,black,2046,2136,E73,King's Indian Defense,12,rapid,Advanced,Advanced,90,High Quality,higher rating,30,30
19590,False,41,resign,white,2136,2243,B02,Alekhine Defense,4,rapid,Advanced,Advanced,107,High Quality,higher rating,15,10
19591,False,109,resign,white,2136,1931,C60,Ruy Lopez,8,blitz,Advanced,Intermediate,205,Medium Quality,higher rating,5,5
19592,False,30,mate,black,1931,2136,C44,Ponziani Opening,5,blitz,Intermediate,Advanced,205,Medium Quality,higher rating,5,5
19593,False,33,resign,white,2136,1931,C60,Ruy Lopez,8,blitz,Advanced,Intermediate,205,Medium Quality,higher rating,5,5
19594,False,43,resign,white,1931,2136,C55,Italian Game,7,blitz,Intermediate,Advanced,205,Medium Quality,higher rating,5,5
19595,False,72,resign,black,2136,1931,C60,Ruy Lopez,8,blitz,Advanced,Intermediate,205,Medium Quality,lower rating,5,5
19596,True,109,resign,white,2123,2214,C60,Ruy Lopez,6,rapid,Advanced,Advanced,91,High Quality,higher rating,60,30
19597,True,100,resign,black,2004,2115,E77,King's Indian Defense,8,rapid,Advanced,Advanced,111,High Quality,higher rating,15,10
19598,True,61,resign,white,2108,1984,C03,French Defense,6,rapid,Advanced,Intermediate,124,High Quality,higher rating,15,10
19599,True,88,resign,black,1935,2102,E77,King's Indian Defense,8,rapid,Intermediate,Advanced,167,High Quality,higher rating,10,0
19600,True,62,resign,black,2109,2240,B01,Scandinavian Defense,6,rapid,Advanced,Advanced,131,High Quality,higher rating,30,30
19601,True,122,resign,black,1902,2104,E94,King's Indian Defense,14,rapid,Intermediate,Advanced,202,Medium Quality,higher rating,30,30
19602,True,32,resign,black,1980,2097,A48,London System,5,rapid,Intermediate,Advanced,117,High Quality,higher rating,10,0
19603,False,79,resign,white,2204,2097,A04,Zukertort Opening,3,rapid,Advanced,Advanced,107,High Quality,higher rating,90,30
19604,False,104,resign,black,2097,2243,B20,Sicilian Defense,3,rapid,Advanced,Advanced,146,High Quality,higher rating,45,45
19605,True,70,draw,draw,2085,2097,C75,Ruy Lopez,10,rapid,Advanced,Advanced,12,High Quality,higher rating,45,45
19606,True,136,draw,draw,2178,2094,E92,King's Indian Defense,13,rapid,Advanced,Advanced,84,High Quality,higher rating,15,0
19607,True,144,resign,black,2104,2124,B56,Sicilian Defense,11,rapid,Advanced,Advanced,20,High Quality,higher rating,15,0
19608,True,66,resign,black,2119,1959,C68,Ruy Lopez,7,rapid,Advanced,Intermediate,160,High Quality,lower rating,15,0
19609,True,47,resign,white,1595,1332,A45,Indian Game,2,rapid,Beginner,Beginner,263,Medium Quality,higher rating,30,30
19610,True,58,resign,black,1334,1735,E51,Nimzo-Indian Defense,10,rapid,Beginner,Intermediate,401,Low Quality,higher rating,30,30
19611,False,54,resign,black,1334,2475,A40,English Defense,4,rapid,Beginner,Expert,1141,Low Quality,higher rating,30,30
19612,False,38,outoftime,black,2108,1334,C55,Italian Game,7,rapid,Advanced,Beginner,774,Low Quality,lower rating,10,0
19613,True,71,resign,white,1738,1337,C68,Ruy Lopez,9,rapid,Intermediate,Beginner,401,Low Quality,higher rating,30,30
19614,False,57,resign,white,2549,1337,C44,Scotch Game,5,rapid,Expert,Beginner,1212,Low Quality,higher rating,10,2
19615,False,53,mate,white,1337,1331,D41,Queen's Gambit Declined,11,rapid,Beginner,Beginner,6,High Quality,higher rating,10,0
19616,False,43,resign,white,1337,1331,A44,Semi-Bononi,6,rapid,Beginner,Beginner,6,High Quality,higher rating,10,0
19617,False,67,resign,white,1337,1331,D85,Gruenfeld Defense,8,rapid,Beginner,Beginner,6,High Quality,higher rating,10,0
19618,True,147,mate,white,1601,1341,C77,Ruy Lopez,9,rapid,Intermediate,Beginner,260,Medium Quality,higher rating,10,0
19619,True,38,resign,black,1347,1546,D20,Queen's Gambit Accepted,5,rapid,Beginner,Beginner,199,High Quality,higher rating,10,0
19620,True,76,resign,black,1330,1653,D20,Queen's Gambit Accepted,5,rapid,Beginner,Intermediate,323,Medium Quality,higher rating,10,0
19621,True,86,resign,black,1776,1735,B13,Caro-Kann Defense,7,rapid,Intermediate,Intermediate,41,High Quality,lower rating,10,0
19622,True,99,resign,white,1721,1834,D17,Slav Defense,10,rapid,Intermediate,Intermediate,113,High Quality,higher rating,10,0
19623,True,47,resign,white,1793,1730,B13,Caro-Kann Defense,7,rapid,Intermediate,Intermediate,63,High Quality,higher rating,10,0
19624,False,44,resign,black,1784,1812,B08,Pirc Defense,8,rapid,Intermediate,Intermediate,28,High Quality,higher rating,10,0
19625,False,62,resign,black,1812,2012,A43,Old Benoni Defense,2,rapid,Intermediate,Advanced,200,High Quality,higher rating,10,0
19626,False,44,resign,black,1624,1812,E61,King's Indian Defense,9,blitz,Intermediate,Intermediate,188,High Quality,higher rating,5,5
19627,False,85,draw,draw,1812,1897,A46,Indian Game,5,rapid,Intermediate,Intermediate,85,High Quality,higher rating,10,0
19628,False,91,resign,white,1791,1812,B09,Pirc Defense,10,rapid,Intermediate,Intermediate,21,High Quality,higher rating,10,0
19629,False,71,mate,white,1812,1704,D02,Queen's Pawn Game,4,rapid,Intermediate,Intermediate,108,High Quality,higher rating,10,0
19630,False,63,resign,white,1812,1812,D02,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,0,High Quality,higher rating,10,0
19631,False,53,resign,black,1816,1812,E61,King's Indian Defense,9,rapid,Intermediate,Intermediate,4,High Quality,lower rating,10,0
19632,False,76,resign,black,1812,1853,D02,Queen's Pawn Game,5,rapid,Intermediate,Intermediate,41,High Quality,higher rating,10,0
19633,False,124,mate,black,1156,1812,A00,Grob Opening,1,rapid,Beginner,Intermediate,656,Low Quality,higher rating,10,0
19634,False,132,mate,black,1757,1812,E60,King's Indian Defense,5,rapid,Intermediate,Intermediate,55,High Quality,higher rating,10,0
19635,False,70,mate,black,1812,1852,D02,Queen's Pawn Game,3,rapid,Intermediate,Intermediate,40,High Quality,higher rating,10,0
19636,False,70,mate,black,1285,1812,A48,London System,5,rapid,Beginner,Intermediate,527,Low Quality,higher rating,10,0
19637,False,39,resign,white,1812,1820,D02,Queen's Pawn Game,5,rapid,Intermediate,Intermediate,8,High Quality,higher rating,10,0
19638,False,61,mate,white,1812,1500,D02,Queen's Pawn Game,3,rapid,Intermediate,Beginner,312,Medium Quality,higher rating,10,0
19639,False,62,outoftime,black,1711,1812,A00,Van't Kruijs Opening,1,rapid,Intermediate,Intermediate,101,High Quality,higher rating,10,0
19640,False,38,resign,black,1625,1812,B07,Pirc Defense #3,6,rapid,Intermediate,Intermediate,187,High Quality,higher rating,10,0
19641,False,95,mate,white,1711,1812,B07,Pirc Defense #4,2,rapid,Intermediate,Intermediate,101,High Quality,higher rating,10,0
19642,False,69,resign,white,1812,1792,D02,Queen's Pawn Game,4,rapid,Intermediate,Intermediate,20,High Quality,higher rating,10,0
19643,False,35,resign,white,1812,1624,A41,Queen's Pawn,2,rapid,Intermediate,Intermediate,188,High Quality,higher rating,10,0
